pl_name,mass,radius,orbital_period,tsm,observation_type,reference,molecules,hostname,ra,dec,sy_snum,sy_pnum,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""JWST-MIRI""",2405.04744,"""{""Molecular ratios: C\/O etc..."":""Detection""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""HST WFC3""","""2016ApJ...820...99T""","""{""H"":""Theoretical prediction"" ""He"":""Theoretical prediction"" ""HCN"":""Theoretical prediction""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""Spitzer""","""2016Natur.532..207D""","""[]""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
55 Cnc e,0.02703,0.1737,0.7365478,249.7917,"""G-B: High resolution IR""",2406.09225,"""{""He"":""Upper limit""}""",55 Cnc,133.1468373,28.3298154,2.0,5.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,Oct-04,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph
